x_term,y_term,correlation,p_value,significance
promotion:fu4a,#3:buch:online:lernumgebung,-0.00613616709380496,0.7078187090966871,Nicht signifikant
promotion:fu4a,#3:buchteil:online:lernumgebung,0.024384213024049802,0.13634101232711685,Nicht signifikant
promotion:fu4a,#3:konferenz-paper:online:lernumgebung,0.04061140792899897,0.013083807965895405,Signifikant
promotion:fu4a,#4:zeitschriftenartikel:mooc,0.02495099160812523,0.12746139726186276,Nicht signifikant
promotion:fu4a,#4:buch:mooc,-0.00868017753852844,0.5959896987802168,Nicht signifikant
promotion:fu4a,#4:buchteil:mooc,0.02345619185346036,0.15190065907973066,Nicht signifikant
promotion:fu4a,#4:konferenz-paper:mooc,-0.02385495355784939,0.14505679383000963,Nicht signifikant
promotion:fu4a,#5:zeitschriftenartikel:e-learning,0.02595430710793971,0.11285287876494908,Nicht signifikant
promotion:fu4a,#5:buch:e-learning,-0.021319254215386767,0.19282015336934782,Nicht signifikant
promotion:fu4a,#5:buchteil:e-learning,-0.03945495157632292,0.015919273814413402,Signifikant
promotion:fu4a,#5:konferenz-paper:e-learning,0.019871621105724106,0.22481068711284105,Nicht signifikant
promotion:fu4a,#6:zeitschriftenartikel:bildung:technologie,0.14163687497698096,3.4763505889827025e-18,Signifikant
promotion:fu4a,#6:buch:bildung:technologie,-0.020867564630110285,0.20242106503128318,Nicht signifikant
promotion:fu4a,#6:buchteil:bildung:technologie,-0.046396163525538395,0.004578219597582178,Signifikant
promotion:fu4a,#6:konferenz-paper:bildung:technologie,0.023169828076393145,0.15696514994066377,Nicht signifikant
promotion:fu4a,#7:zeitschriftenartikel:digital:medien,0.11552010408954043,1.4475095205475146e-12,Signifikant
promotion:fu4a,#7:buch:digital:medien,-0.049941590289877574,0.002271494519300921,Signifikant
promotion:fu4a,#7:buchteil:digital:medien,-0.17906612346391487,2.85684620121553e-28,Signifikant
promotion:fu4a,#7:konferenz-paper:digital:medien,0.011110390494157091,0.49737906733718423,Nicht signifikant
promotion:fu4a,#8:zeitschriftenartikel:blended:learning,0.0791692000922981,1.2783854904475875e-06,Signifikant
promotion:fu4a,#8:buch:blended:learning,-0.013735620585403684,0.4014797866142939,Nicht signifikant
promotion:fu4a,#8:buchteil:blended:learning,-0.03024800085582667,0.06461612476107449,Nicht signifikant
promotion:fu4a,#8:konferenz-paper:blended:learning,-0.0061361670938049565,0.7078187090966871,Nicht signifikant
promotion:fu4a,#9:zeitschriftenartikel:digital:lernen,0.06118728896914738,0.0001835148224638806,Signifikant
promotion:fu4a,#9:buch:digital:lernen,-0.02927558652473916,0.07369984069619141,Nicht signifikant
promotion:fu4a,#9:buchteil:digital:lernen,-0.03444280053201686,0.03535093710038125,Signifikant
promotion:fu4a,#9:konferenz-paper:digital:lernen,-0.0061361670938049635,0.7078187090966871,Nicht signifikant
promotion:fu4a,#a:zeitschriftenartikel:online:lernen,0.011110390494157086,0.49737906733718423,Nicht signifikant
promotion:fu4a,#a:buch:online:lernen,-0.008680177538528443,0.5959896987802168,Nicht signifikant
promotion:fu4a,#a:buchteil:online:lernen,0.015729364591474015,0.33666545019803323,Nicht signifikant
promotion:fu4a,#a:konferenz-paper:online:lernen,-0.00433834400988949,0.791026533583784,Nicht signifikant
promotion:fu4a,#b:zeitschriftenartikel:online:learning,0.17084412097988164,7.593575518558293e-26,Signifikant
promotion:fu4a,#b:buch:online:learning,-0.004338344009889491,0.791026533583784,Nicht signifikant
promotion:fu4a,#b:buchteil:online:learning,-0.027347455937426116,0.09479371333749002,Nicht signifikant
promotion:fu4a,#b:konferenz-paper:online:learning,0.08050056263837434,8.444982048586743e-07,Signifikant
promotion:fu4b,#0:zeitschriftenartikel:digital:learning,0.06198056463351345,0.00015108386297454088,Signifikant
promotion:fu4b,#0:buch:digital:learning,-0.01254276919095898,0.4436078034953262,Nicht signifikant
promotion:fu4b,#0:buchteil:digital:learning,-0.0206914021926623,0.20625837276371137,Nicht signifikant
promotion:fu4b,#0:konferenz-paper:digital:learning,0.027975904164432925,0.08744322466932544,Nicht signifikant
promotion:fu4b,#1:zeitschriftenartikel:learning:management:system,0.07424710960319716,5.5956123356972324e-06,Signifikant
promotion:fu4b,#1:buch:learning:management:system,-0.0038609141088770532,0.813574603224586,Nicht signifikant
promotion:fu4b,#1:buchteil:learning:management:system,0.014717501960098169,0.36867310831247935,Nicht signifikant
promotion:fu4b,#1:konferenz-paper:learning:management:system,0.025468595430786316,0.11975122845331629,Nicht signifikant
promotion:fu4b,#2:zeitschriftenartikel:online:lernplattform,0.039037047689230386,0.01706951939750939,Signifikant
promotion:fu4b,#3:zeitschriftenartikel:online:lernumgebung,0.06367985296642545,9.885778120282836e-05,Signifikant
promotion:fu4b,#3:buch:online:lernumgebung,-0.0038609141088770532,0.813574603224586,Nicht signifikant
promotion:fu4b,#3:buchteil:online:lernumgebung,-0.005461621141297986,0.7386916837571086,Nicht signifikant
promotion:fu4b,#3:konferenz-paper:online:lernumgebung,-0.0038609141088770537,0.813574603224586,Nicht signifikant
promotion:fu4b,#4:zeitschriftenartikel:mooc,0.014717501960098151,0.36867310831247935,Nicht signifikant
promotion:fu4b,#4:buch:mooc,-0.005461621141297985,0.7386916837571086,Nicht signifikant
promotion:fu4b,#4:buchteil:mooc,-0.012542769190958985,0.4436078034953262,Nicht signifikant
promotion:fu4b,#4:konferenz-paper:mooc,-0.015009683626623069,0.3592420077488358,Nicht signifikant
promotion:fu4b,#5:zeitschriftenartikel:e-learning,0.06733374043040898,3.8338501664567897e-05,Signifikant
promotion:fu4b,#5:buch:e-learning,-0.013414205990906756,0.41258828556425103,Nicht signifikant
promotion:fu4b,#5:buchteil:e-learning,-0.029827043642945736,0.06842825798401997,Nicht signifikant
promotion:fu4b,#5:konferenz-paper:e-learning,-0.006107096989795956,0.7091397764881109,Nicht signifikant
promotion:fu4b,#6:zeitschriftenartikel:bildung:technologie,0.13196761631032078,5.692502097377941e-16,Signifikant
promotion:fu4b,#6:buch:bildung:technologie,-0.013130000123307834,0.4225608571476826,Nicht signifikant
promotion:fu4b,#6:buchteil:bildung:technologie,-0.029192751699080748,0.07451963790707324,Nicht signifikant
promotion:fu4b,#6:konferenz-paper:bildung:technologie,-0.009469968948535296,0.5629819288916287,Nicht signifikant
promotion:fu4b,#7:zeitschriftenartikel:digital:medien,0.04671133321661554,0.004309316021200788,Signifikant
promotion:fu4b,#7:buch:digital:medien,-0.034824957578703096,0.03336380549089096,Signifikant
promotion:fu4b,#7:buchteil:digital:medien,-0.11266950719150749,5.070119184776969e-12,Signifikant
promotion:fu4b,#7:konferenz-paper:digital:medien,-0.007728044637559588,0.6369131103699873,Nicht signifikant
promotion:fu4b,#8:zeitschriftenartikel:blended:learning,-0.007893979084522287,0.6296961671521395,Nicht signifikant
promotion:fu4b,#8:buch:blended:learning,-0.0086425370270487,0.5975845883780476,Nicht signifikant
promotion:fu4b,#8:buchteil:blended:learning,-0.019032228341286817,0.24501119464548451,Nicht signifikant
promotion:fu4b,#8:konferenz-paper:blended:learning,-0.003860914108877055,0.813574603224586,Nicht signifikant
promotion:fu4b,#9:zeitschriftenartikel:digital:lernen,0.0771337928899588,2.3794739354696178e-06,Signifikant
promotion:fu4b,#9:buch:digital:lernen,-0.018420379258109087,0.2605161318388766,Nicht signifikant
